sembrada,cosechada,siniestrada,volumenproduccion,latitud,longitud,altitud,cicloproductivo_Otoño-Invierno,cicloproductivo_Perennes,cicloproductivo_Primavera-Verano,modalidad_Riego,modalidad_Temporal,cultivo_Avena forrajera en verde,cultivo_Frijol,cultivo_Maíz grano,cultivo_Pastos y praderas,cultivo_Tomate rojo (jitomate),K=8 Cluster Labels,rendimiento,estado
21.0,21.0,0.0,50.55,16.585491,-97.198974,1403.0,0,0,1,1,0,0,0,1,0,0,2,2.41,Oaxaca
1.37,1.37,0.0,26.85,17.688115,-97.726751,1679.0,0,0,1,1,0,0,0,0,0,1,4,19.6,Oaxaca
20.0,20.0,0.0,18.0,18.986457,-99.101227,1713.0,0,0,1,0,1,0,1,0,0,0,1,0.9,Morelos
0.21,0.21,0.0,22.0,17.357769,-97.568595,2124.0,0,0,1,1,0,0,0,0,0,1,4,104.76,Oaxaca
22.0,22.0,0.0,15.4,19.625715,-99.315898,2387.0,0,0,1,0,1,0,1,0,0,0,1,0.7,México
13.0,13.0,0.0,18.75,17.525156,-97.283505,2091.0,0,0,1,1,0,0,1,0,0,0,1,1.44,Oaxaca
30.0,30.0,0.0,16.5,17.411509,-97.496337,2345.0,0,0,1,0,1,0,1,0,0,0,1,0.55,Oaxaca
60.0,60.0,0.0,648.0,24.826267,-100.077428,1639.0,1,0,0,1,0,1,0,0,0,0,5,10.8,Nuevo León
19.0,19.0,0.0,18.05,24.142222,-110.310833,27.0,1,0,0,1,0,0,1,0,0,0,7,0.95,Baja California Sur
15.0,15.0,0.0,307.5,19.915911,-100.004081,2390.0,1,0,0,1,0,1,0,0,0,0,5,20.5,México
26.0,26.0,0.0,11.18,16.235485999999998,-93.267708,561.0,1,0,0,0,1,0,1,0,0,0,3,0.43,Chiapas
20.5,20.5,0.0,46.33,17.155542999999998,-96.267961,1583.0,1,0,0,1,0,0,0,1,0,0,3,2.26,Oaxaca
30.5,30.5,0.0,19.52,16.316059,-96.501381,1601.0,0,0,1,0,1,0,1,0,0,0,1,0.64,Oaxaca
35.5,35.5,0.0,16.32,17.353813,-96.304015,1540.0,0,0,1,0,1,0,1,0,0,0,1,0.46,Oaxaca
15.0,15.0,0.0,13.5,21.843724,-99.645315,975.0,0,0,1,1,0,0,1,0,0,0,1,0.9,San Luis Potosí
13.0,13.0,0.0,18.33,18.767087,-98.982142,1220.0,1,0,0,1,0,0,1,0,0,0,3,1.41,Morelos
14.0,14.0,0.0,18.7,17.394044,-97.267991,2099.0,0,0,1,1,0,0,1,0,0,0,1,1.34,Oaxaca
10.0,10.0,0.0,316.1,27.606506,-100.72712,270.0,1,0,0,1,0,1,0,0,0,0,5,31.61,Coahuila
19.5,19.5,0.0,19.31,16.786595000000002,-96.797211,1468.0,1,0,0,1,0,0,1,0,0,0,3,0.99,Oaxaca
17.5,17.5,0.0,338.63,19.404419,-99.530338,2582.0,0,1,0,1,0,0,0,0,1,0,6,19.35,México
25.0,25.0,0.0,51.48,18.903663,-96.999346,1017.0,0,0,1,0,1,0,0,1,0,0,2,2.06,Veracruz
15.0,15.0,0.0,43.5,19.817894,-98.603913,2458.0,0,0,1,1,0,0,0,1,0,0,2,2.9,Hidalgo
22.0,22.0,0.0,18.48,15.441134,-92.891606,43.0,1,0,0,0,1,0,1,0,0,0,3,0.84,Chiapas
14.0,14.0,0.0,244.3,17.566724,-99.398271,1284.0,0,1,0,1,0,0,0,0,1,0,6,17.45,Guerrero
0.5,0.5,0.0,43.0,18.537872,-97.202456,2586.0,0,0,1,1,0,0,0,0,0,1,4,86.0,Puebla
18.5,18.5,0.0,18.25,17.008867000000002,-96.581074,1594.0,1,0,0,1,0,0,1,0,0,0,3,0.99,Oaxaca
19.0,19.0,0.0,48.75,16.589403,-97.226188,1254.0,0,0,1,1,0,0,0,1,0,0,2,2.57,Oaxaca
49.0,49.0,0.0,18.82,20.158605,-98.203252,2255.0,0,0,1,0,1,0,1,0,0,0,1,0.38,Hidalgo
16.0,16.0,0.0,15.2,16.279457999999998,-97.819682,460.0,1,0,0,1,0,0,1,0,0,0,3,0.95,Oaxaca
35.0,35.0,0.0,595.0,19.625715,-99.315898,2387.0,0,0,1,1,0,1,0,0,0,0,5,17.0,México
10.0,10.0,0.0,9.45,20.799444,-104.000278,1371.0,0,0,1,0,1,0,1,0,0,0,1,0.95,Jalisco
21.0,21.0,0.0,15.96,17.469302,-96.036834,683.0,0,0,1,0,1,0,1,0,0,0,1,0.76,Oaxaca
55.0,55.0,0.0,563.2,19.538918,-99.397135,2764.0,0,0,1,0,1,1,0,0,0,0,5,10.24,México
13.0,13.0,0.0,273.0,21.831667000000003,-103.780556,880.0,1,0,0,1,0,1,0,0,0,0,5,21.0,Jalisco
21.0,21.0,0.0,370.65,18.961709,-99.642,2159.0,0,0,1,0,1,1,0,0,0,0,5,17.65,México
17.0,17.0,0.0,314.5,19.201163,-99.561873,2583.0,0,0,1,0,1,1,0,0,0,0,5,18.5,México
11.0,11.0,0.0,14.19,20.228611,-103.565278,1356.0,1,0,0,1,0,0,1,0,0,0,3,1.29,Jalisco
18.0,18.0,0.0,12.6,20.52182,-97.938491,634.0,0,0,1,0,1,0,1,0,0,0,1,0.7,Puebla
8.0,8.0,0.0,684.9,20.059155,-99.221129,2085.0,0,1,0,1,0,0,0,0,1,0,6,85.61,Hidalgo
24.0,24.0,0.0,16.6,17.636943,-97.194883,2300.0,0,0,1,0,1,0,1,0,0,0,1,0.69,Oaxaca
6.0,6.0,0.0,51.0,21.104821,-104.438217,1065.0,0,0,1,1,0,0,0,1,0,0,2,8.5,Nayarit
60.0,60.0,0.0,15.0,24.94664,-98.79901,165.0,0,0,1,0,1,0,1,0,0,0,1,0.25,Tamaulipas
0.3,0.3,0.0,25.1,17.727554,-97.366656,2081.0,0,0,1,1,0,0,0,0,0,1,4,83.67,Oaxaca
11.0,11.0,0.0,14.96,19.062484,-98.307506,2141.0,0,0,1,1,0,0,1,0,0,0,1,1.36,Puebla
25.0,25.0,0.0,299.75,18.772315,-98.778043,1579.0,0,1,0,0,1,0,0,0,1,0,6,11.99,Morelos
22.0,22.0,0.0,19.14,16.778101,-96.957324,1959.0,0,0,1,1,0,0,1,0,0,0,1,0.87,Oaxaca
22.0,22.0,0.0,14.52,16.996382999999998,-92.890219,1148.0,1,0,0,0,1,0,1,0,0,0,3,0.66,Chiapas
42.5,42.5,0.0,50.95,20.005466,-97.860699,1301.0,1,0,0,0,1,0,0,1,0,0,3,1.2,Puebla
10.0,10.0,0.0,185.0,19.43718,-100.357486,1944.0,0,0,1,1,0,1,0,0,0,0,5,18.5,Michoacán
11.0,11.0,0.0,48.07,19.629299,-99.104377,2291.0,0,0,1,1,0,0,0,1,0,0,2,4.37,México
15.5,15.5,0.0,317.75,19.416206,-99.558589,2576.0,0,0,1,0,1,1,0,0,0,0,5,20.5,México
17.0,17.0,0.0,465.8,25.952069,-100.168108,399.0,0,1,0,1,0,0,0,0,1,0,6,27.4,Nuevo León
0.2,0.2,0.0,25.45,16.704342999999998,-97.019529,2203.0,0,0,1,1,0,0,0,0,0,1,4,127.25,Oaxaca
10.5,10.5,0.0,12.08,20.738069,-99.383113,1764.0,1,0,0,1,0,0,1,0,0,0,3,1.15,Hidalgo
28.0,28.0,0.0,20.44,16.837875,-96.725939,1483.0,0,0,1,0,1,0,1,0,0,0,1,0.73,Oaxaca
33.0,33.0,0.0,15.84,17.419356,-96.354571,1354.0,0,0,1,0,1,0,1,0,0,0,1,0.48,Oaxaca
1.0,1.0,0.0,17.0,21.109514,-89.399405,8.0,0,0,1,1,0,0,0,0,0,1,4,17.0,Yucatán
13.0,13.0,0.0,58.5,19.36683,-96.371389,20.0,0,0,1,1,0,0,0,1,0,0,2,4.5,Veracruz
20.0,20.0,0.0,356.0,19.230856,-98.861952,2261.0,0,0,1,0,1,1,0,0,0,0,5,17.8,México
21.0,21.0,0.0,12.6,18.77351,-96.869224,569.0,1,0,0,0,1,0,1,0,0,0,3,0.6,Veracruz
17.5,17.5,0.0,300.0,20.64897,-89.899526,16.0,0,1,0,1,0,0,0,0,1,0,6,17.14,Yucatán
19.0,19.0,0.0,250.8,19.278432,-98.284624,2261.0,0,0,1,0,1,1,0,0,0,0,5,13.2,Tlaxcala
19.0,19.0,0.0,36.48,17.461845,-98.713463,1357.0,1,0,0,1,0,0,0,1,0,0,3,1.92,Guerrero
37.5,37.5,0.0,15.75,17.293120000000002,-96.431628,1999.0,0,0,1,0,1,0,1,0,0,0,1,0.42,Oaxaca
0.3,0.3,0.0,24.5,17.517897,-97.683268,2378.0,0,0,1,1,0,0,0,0,0,1,4,81.67,Oaxaca
18.0,18.0,0.0,342.0,19.373417,-100.149356,2365.0,1,0,0,0,1,1,0,0,0,0,5,19.0,México
16.0,16.0,0.0,12.5,20.504931,-97.669383,120.0,0,0,1,0,1,0,1,0,0,0,1,0.78,Puebla
1.0,1.0,0.0,19.5,21.225595,-89.185783,6.0,0,0,1,1,0,0,0,0,0,1,4,19.5,Yucatán
27.0,27.0,0.0,17.85,16.727756,-97.019211,2257.0,0,0,1,0,1,0,1,0,0,0,1,0.66,Oaxaca
15.0,15.0,0.0,274.95,25.209023,-106.571196,1741.0,1,0,0,1,0,1,0,0,0,0,5,18.33,Durango
8.5,8.5,0.0,15.2,17.228501,-97.159224,1743.0,1,0,0,1,0,0,1,0,0,0,3,1.79,Oaxaca
16.0,16.0,0.0,15.5,17.461845,-98.713463,1357.0,0,0,1,0,1,0,1,0,0,0,1,0.97,Guerrero
14.0,14.0,0.0,53.34,18.772315,-98.778043,1579.0,0,0,1,1,0,0,0,1,0,0,2,3.81,Morelos
16.0,16.0,0.0,45.44,16.786595000000002,-96.797211,1468.0,0,0,1,1,0,0,0,1,0,0,2,2.84,Oaxaca
10.0,10.0,0.0,22.0,18.722449,-98.450289,1482.0,1,0,0,1,0,0,1,0,0,0,3,2.2,Puebla
12.0,12.0,0.0,16.8,19.337498,-102.363034,2080.0,0,0,1,0,1,0,1,0,0,0,1,1.4,Michoacán
7.0,7.0,0.0,56.0,32.479831,-114.779624,40.0,0,0,1,1,0,0,0,0,0,1,7,8.0,Sonora
25.0,25.0,0.0,12.5,20.188025,-96.870954,9.0,0,0,1,0,1,0,1,0,0,0,1,0.5,Veracruz
12.0,12.0,0.0,207.6,19.619833,-100.285511,2579.0,1,0,0,0,1,1,0,0,0,0,5,17.3,Michoacán
28.5,28.5,0.0,18.53,16.55823,-96.81998,1376.0,0,0,1,0,1,0,1,0,0,0,1,0.65,Oaxaca
26.0,26.0,0.0,457.6,28.548193,-107.486924,2002.0,1,0,0,1,0,1,0,0,0,0,5,17.6,Chihuahua
16.5,16.5,0.0,42.8,17.318173,-96.493683,1771.0,0,0,1,1,0,0,0,1,0,0,2,2.59,Oaxaca
0.35,0.35,0.0,24.5,17.941788,-97.969274,1548.0,0,0,1,1,0,0,0,0,0,1,4,70.0,Oaxaca
30.0,30.0,0.0,47.5,17.634583,-97.100387,2164.0,0,0,1,1,0,0,0,1,0,0,2,1.58,Oaxaca
23.0,23.0,0.0,13.87,18.166659,-96.955139,1859.0,0,0,1,0,1,0,1,0,0,0,1,0.6,Oaxaca
15.0,15.0,0.0,13.5,18.735603,-98.629055,1844.0,0,0,1,0,1,0,1,0,0,0,1,0.9,Puebla
13.0,13.0,0.0,195.0,19.337498,-102.363034,2080.0,1,0,0,1,0,1,0,0,0,0,5,15.0,Michoacán
12.0,12.0,0.0,15.0,16.873376999999998,-97.576609,2198.0,1,0,0,1,0,0,1,0,0,0,3,1.25,Oaxaca
1.0,1.0,0.0,21.0,20.387762,-89.39289000000001,23.0,0,0,1,1,0,0,0,0,0,1,4,21.0,Yucatán
15.0,15.0,0.0,258.0,17.26747,-97.680492,2064.0,1,0,0,1,0,1,0,0,0,0,5,17.2,Oaxaca
15.5,15.5,0.0,17.7,17.414835999999998,-97.27174,2021.0,0,0,1,1,0,0,1,0,0,0,1,1.14,Oaxaca
10.0,10.0,0.0,11.0,29.809074,-109.140745,686.0,0,0,1,1,0,0,1,0,0,0,7,1.1,Sonora
16.5,16.5,0.0,44.55,17.423504,-96.822571,1261.0,0,0,1,1,0,0,0,1,0,0,2,2.7,Oaxaca
33.0,33.0,0.0,44.0,17.305726,-97.831447,1723.0,0,0,1,1,0,0,0,1,0,0,2,1.33,Oaxaca
33.0,33.0,0.0,44.0,16.277539,-96.299478,2051.0,0,0,1,1,0,0,0,1,0,0,2,1.33,Oaxaca
60.0,60.0,0.0,14.4,21.385193,-98.989573,674.0,1,0,0,0,1,0,1,0,0,0,3,0.24,San Luis Potosí
9.13,9.13,0.0,13.89,19.816758,-97.805972,1734.0,0,0,1,1,0,0,1,0,0,0,1,1.52,Puebla
19.25,19.25,0.0,51.01,16.318407999999998,-96.410016,1725.0,0,0,1,1,0,0,0,1,0,0,2,2.65,Oaxaca
19.0,19.0,0.0,431.3,23.374425,-100.757897,1637.0,0,0,1,1,0,1,0,0,0,0,5,22.7,San Luis Potosí
40.0,40.0,0.0,300.0,20.532602,-98.638621,1365.0,0,0,1,0,1,1,0,0,0,0,5,7.5,Hidalgo
18.5,18.5,0.0,43.48,17.220566,-96.242139,1516.0,1,0,0,1,0,0,0,1,0,0,3,2.35,Oaxaca
18.0,18.0,0.0,47.02,19.416908,-98.945299,2257.0,0,0,1,0,1,0,0,1,0,0,2,2.61,México
22.0,22.0,0.0,16.06,19.40501,-98.184011,2433.0,0,0,1,0,1,0,1,0,0,0,1,0.73,Tlaxcala
30.3,30.3,0.0,41.0,17.305726,-97.831447,1723.0,1,0,0,1,0,0,0,1,0,0,3,1.35,Oaxaca
30.3,30.3,0.0,41.0,16.277539,-96.299478,2051.0,1,0,0,1,0,0,0,1,0,0,3,1.35,Oaxaca
22.0,22.0,0.0,391.6,22.26656,-101.112912,2017.0,0,0,1,1,0,1,0,0,0,0,5,17.8,San Luis Potosí
45.0,45.0,0.0,423.0,20.203611,-98.577615,2098.0,1,0,0,1,0,1,0,0,0,0,5,9.4,Hidalgo
21.0,21.0,0.0,523.07,19.676389,-103.25,1117.0,0,1,0,1,0,0,0,0,1,0,6,24.91,Jalisco
15.0,15.0,0.0,13.56,18.100724,-97.059027,1017.0,0,0,1,1,0,0,1,0,0,0,1,0.9,Oaxaca
23.0,23.0,0.0,48.1,17.458935999999998,-97.225199,2079.0,0,0,1,1,0,0,0,1,0,0,2,2.09,Oaxaca
20.0,20.0,0.0,15.8,17.385094,-97.354976,2301.0,0,0,1,0,1,0,1,0,0,0,1,0.79,Oaxaca
10.2,10.2,0.0,13.77,19.115635,-97.419113,2600.0,0,0,1,1,0,0,1,0,0,0,1,1.35,Puebla
9.0,9.0,0.0,12.87,20.271234,-102.561058,1528.0,0,0,1,1,0,0,1,0,0,0,1,1.43,Michoacán
0.18,0.18,0.0,17.37,19.261132,-98.895655,2237.0,0,0,1,1,0,0,0,0,0,1,4,96.5,México
23.5,23.5,0.0,601.6,22.122545,-105.20413,23.0,0,1,0,1,0,0,0,0,1,0,6,25.6,Nayarit
18.5,18.5,0.0,18.32,16.778101,-96.957324,1959.0,1,0,0,1,0,0,1,0,0,0,3,0.99,Oaxaca
12.0,12.0,0.0,47.4,18.404416,-97.83078,1880.0,0,0,1,1,0,0,0,1,0,0,2,3.95,Puebla
10.61,10.61,0.0,307.69,19.36018,-99.351692,2720.0,0,1,0,0,1,0,0,0,1,0,6,29.0,México
11.0,11.0,0.0,15.95,29.428137,-110.389639,377.0,0,0,1,1,0,0,1,0,0,0,7,1.45,Sonora
113.0,113.0,0.0,745.9,20.641163,-88.296631,25.0,0,1,0,0,1,0,0,0,1,0,6,6.6,Yucatán
1.0,1.0,0.0,19.0,21.153,-89.481211,6.0,0,0,1,1,0,0,0,0,0,1,4,19.0,Yucatán
30.0,30.0,0.0,246.0,30.777154,-110.861415,842.0,1,0,0,0,1,1,0,0,0,0,7,8.2,Sonora
12.0,12.0,0.0,15.6,19.053867,-101.419531,725.0,1,0,0,1,0,0,1,0,0,0,3,1.3,Michoacán
30.2,30.2,0.0,43.0,16.763894,-97.989878,335.0,0,0,1,1,0,0,0,1,0,0,2,1.42,Oaxaca
14.0,14.0,0.0,16.8,19.406085,-101.639798,2229.0,0,0,1,0,1,0,1,0,0,0,1,1.2,Michoacán
7.0,7.0,0.0,50.4,19.312258,-100.433516,1321.0,0,0,1,1,0,0,0,1,0,0,2,7.2,Michoacán
0.2,0.2,0.0,33.0,16.215636,-96.50758,2014.0,1,0,0,1,0,0,0,0,0,1,4,165.0,Oaxaca
10.0,10.0,0.0,190.0,21.932378,-99.992923,991.0,1,0,0,1,0,1,0,0,0,0,5,19.0,San Luis Potosí
15.0,15.0,0.0,53.4,20.176966,-90.134517,14.0,1,0,0,1,0,0,0,1,0,0,3,3.56,Campeche
11.0,11.0,0.0,15.95,18.812788,-98.955265,1294.0,0,0,1,1,0,0,1,0,0,0,1,1.45,Morelos
70.0,70.0,0.0,525.0,23.57395,-99.754197,1845.0,0,0,1,0,1,1,0,0,0,0,5,7.5,Tamaulipas
21.0,21.0,0.0,41.58,18.814539,-96.722323,371.0,0,0,1,1,0,0,0,1,0,0,2,1.98,Veracruz
27.5,27.5,0.0,41.53,16.500607000000002,-96.106704,851.0,1,0,0,1,0,0,0,1,0,0,3,1.51,Oaxaca
17.0,17.0,0.0,14.45,16.402382,-97.807518,261.0,1,0,0,1,0,0,1,0,0,0,3,0.85,Oaxaca
17.0,17.0,0.0,13.46,18.23424,-96.830541,1371.0,1,0,0,1,0,0,1,0,0,0,3,0.79,Oaxaca
1.0,1.0,0.0,15.0,21.048538,-89.073709,8.0,0,0,1,1,0,0,0,0,0,1,4,15.0,Yucatán
17.15,17.15,0.0,296.7,19.211109,-99.586854,2600.0,0,0,1,0,1,1,0,0,0,0,5,17.3,México
34.0,34.0,0.0,15.3,17.588329,-97.631912,1900.0,0,0,1,0,1,0,1,0,0,0,1,0.45,Oaxaca
15.0,15.0,0.0,270.0,30.742054,-111.734818,480.0,1,0,0,1,0,0,0,0,1,0,7,18.0,Sonora
20.5,20.5,0.0,17.02,16.685666,-96.843114,1443.0,0,0,1,1,0,0,1,0,0,0,1,0.83,Oaxaca
62.0,62.0,0.0,50.5,17.930901000000002,-97.674353,1753.0,0,0,1,0,1,0,0,1,0,0,2,0.81,Oaxaca
18.0,18.0,0.0,13.68,17.009002,-100.089367,13.0,1,0,0,0,1,0,1,0,0,0,3,0.76,Guerrero
15.0,15.0,0.0,178.35,22.248535,-100.552076,1460.0,1,0,0,0,1,1,0,0,0,0,5,11.89,San Luis Potosí
20.0,20.0,0.0,15.6,19.423809,-98.210649,2446.0,0,0,1,0,1,0,1,0,0,0,1,0.78,Tlaxcala
9.0,9.0,0.0,15.3,20.149654,-101.708311,1702.0,0,0,1,0,1,0,1,0,0,0,1,1.7,Michoacán
20.0,20.0,0.0,480.0,26.939426,-105.395077,1592.0,1,0,0,1,0,0,0,0,1,0,7,24.0,Chihuahua
8.0,8.0,0.0,240.0,20.15096,-102.065921,1867.0,1,0,0,1,0,1,0,0,0,0,5,30.0,Michoacán
20.0,20.0,0.0,200.0,19.053867,-101.419531,725.0,0,0,1,0,1,1,0,0,0,0,5,10.0,Michoacán
30.0,30.0,0.0,52.5,23.200316,-106.422221,10.0,1,0,0,0,1,0,0,1,0,0,3,1.75,Sinaloa
2.5,2.5,0.0,48.0,20.967184,-89.624365,10.0,0,0,1,1,0,0,0,0,0,1,4,19.2,Yucatán
34.5,34.5,0.0,14.84,17.30503,-96.206992,1309.0,0,0,1,0,1,0,1,0,0,0,1,0.43,Oaxaca
10.0,10.0,0.0,230.0,18.893525,-98.730066,2217.0,0,0,1,0,1,1,0,0,0,0,5,23.0,Morelos
10.0,10.0,0.0,480.0,21.010556,-102.617778,1826.0,0,1,0,1,0,0,0,0,1,0,6,48.0,Jalisco
20.0,20.0,0.0,15.4,19.334518,-98.167906,2313.0,0,0,1,0,1,0,1,0,0,0,1,0.77,Tlaxcala
18.0,18.0,0.0,17.64,16.791641000000002,-96.675064,1510.0,1,0,0,1,0,0,1,0,0,0,3,0.98,Oaxaca
22.0,22.0,0.0,469.7,19.685479,-98.868628,2269.0,1,0,0,1,0,1,0,0,0,0,5,21.35,México
26.0,26.0,0.0,18.98,16.792443,-96.882407,1584.0,0,0,1,0,1,0,1,0,0,0,1,0.73,Oaxaca
12.0,12.0,0.0,16.68,21.363253,-102.847165,1879.0,0,0,1,1,0,0,1,0,0,0,1,1.39,Zacatecas
18.75,18.75,0.0,16.88,16.223978,-96.782999,1471.0,1,0,0,1,0,0,1,0,0,0,3,0.9,Oaxaca
12.4,12.4,0.0,16.74,18.812788,-98.955265,1294.0,1,0,0,1,0,0,1,0,0,0,3,1.35,Morelos
23.0,23.0,0.0,14.9,17.455975,-98.08854,1614.0,0,0,1,0,1,0,1,0,0,0,1,0.65,Oaxaca
14.0,14.0,0.0,546.0,19.31266,-97.923103,2498.0,0,1,0,1,0,0,0,0,1,0,6,39.0,Tlaxcala
21.0,21.0,0.0,13.44,17.067968,-92.862336,1643.0,1,0,0,0,1,0,1,0,0,0,3,0.64,Chiapas
20.0,20.0,0.0,344.0,22.448693,-100.678864,1667.0,0,0,1,1,0,1,0,0,0,0,5,17.2,San Luis Potosí
25.5,25.5,0.0,17.34,16.14423,-96.448448,2321.0,0,0,1,0,1,0,1,0,0,0,1,0.68,Oaxaca
27.0,27.0,0.0,40.0,15.746341,-96.46523,160.0,1,0,0,0,1,0,0,1,0,0,3,1.48,Oaxaca
20.0,20.0,0.0,330.0,21.667456,-100.573918,1780.0,0,0,1,1,0,1,0,0,0,0,5,16.5,San Luis Potosí
20.0,20.0,0.0,308.2,18.955714,-98.015976,2145.0,0,0,1,1,0,1,0,0,0,0,5,15.41,Puebla
0.3,0.3,0.0,22.9,17.669309,-98.2208,1780.0,0,0,1,1,0,0,0,0,0,1,4,76.33,Oaxaca
22.6,22.6,0.0,42.0,17.104639000000002,-97.541124,2071.0,0,0,1,1,0,0,0,1,0,0,2,1.86,Oaxaca
38.0,38.0,0.0,50.62,18.143675,-96.868415,1552.0,1,0,0,0,1,0,0,1,0,0,3,1.33,Oaxaca
30.0,30.0,0.0,12.9,18.404646,-96.85061,304.0,0,0,1,0,1,0,1,0,0,0,1,0.43,Puebla
27.0,27.0,0.0,40.5,16.65465,-95.911568,688.0,1,0,0,1,0,0,0,1,0,0,3,1.5,Oaxaca
220.0,20.0,0.0,220.0,18.664558,-101.646553,200.0,0,1,0,0,1,0,0,0,1,0,6,11.0,Michoacán
16.0,16.0,0.0,304.0,21.048538,-89.073709,8.0,0,1,0,1,0,0,0,0,1,0,6,19.0,Yucatán
14.7,14.7,0.0,40.13,17.690341,-99.185248,1381.0,1,0,0,0,1,0,0,1,0,0,3,2.73,Guerrero
92.0,92.0,0.0,51.52,27.053613,-106.266253,1569.0,0,0,1,0,1,0,0,1,0,0,2,0.56,Chihuahua
14.0,14.0,0.0,16.65,17.385714,-97.262854,2082.0,0,0,1,1,0,0,1,0,0,0,1,1.19,Oaxaca
13.0,13.0,0.0,235.3,19.278432,-98.284624,2261.0,0,0,1,1,0,1,0,0,0,0,5,18.1,Tlaxcala
14.0,14.0,0.0,242.2,19.316553,-98.23764,2228.0,1,0,0,1,0,1,0,0,0,0,5,17.3,Tlaxcala
18.0,18.0,0.0,44.75,16.7832,-96.031551,1861.0,0,0,1,1,0,0,0,1,0,0,2,2.49,Oaxaca
16.0,16.0,0.0,310.4,28.802912,-110.580665,382.0,1,0,0,1,0,1,0,0,0,0,7,19.4,Sonora
24.0,24.0,0.0,11.04,20.897178,-98.583532,924.0,1,0,0,0,1,0,1,0,0,0,3,0.46,Hidalgo
15.9,15.9,0.0,14.6,20.002813,-97.79627,1523.0,1,0,0,0,1,0,1,0,0,0,3,0.92,Puebla
0.19,0.19,0.0,32.15,16.351035999999997,-96.532603,1560.0,1,0,0,1,0,0,0,0,0,1,4,169.21,Oaxaca
8.0,8.0,0.0,15.2,20.788326,-100.045431,1904.0,0,0,1,1,0,0,1,0,0,0,1,1.9,Querétaro
38.2,38.2,0.0,15.4,16.87493,-97.660551,2333.0,0,0,1,0,1,0,1,0,0,0,1,0.4,Oaxaca
10.0,10.0,0.0,41.0,18.460096,-97.832348,1900.0,1,0,0,1,0,0,0,1,0,0,3,4.1,Puebla
82.0,29.0,53.0,12.4,25.417649,-104.277786,1485.0,0,0,1,0,1,0,1,0,0,0,1,0.43,Durango
15.8,15.8,0.0,14.64,20.062145,-97.732266,1029.0,1,0,0,0,1,0,1,0,0,0,3,0.93,Puebla
15.0,15.0,0.0,43.5,19.47605,-98.208886,2490.0,0,0,1,1,0,0,0,1,0,0,2,2.9,Tlaxcala
19.0,19.0,0.0,12.35,19.648886,-97.223025,2398.0,0,0,1,0,1,0,1,0,0,0,1,0.65,Veracruz
30.0,30.0,0.0,13.2,17.405591,-93.337136,121.0,0,0,1,0,1,0,1,0,0,0,1,0.44,Chiapas
90.0,20.0,70.0,12.82,24.246944,-99.438056,329.0,0,0,1,1,0,0,1,0,0,0,1,0.64,Tamaulipas
25.0,25.0,0.0,11.25,20.989346,-98.660284,1541.0,0,0,1,0,1,0,1,0,0,0,1,0.45,Hidalgo
11.0,11.0,0.0,12.87,19.296378,-97.298953,2849.0,0,0,1,1,0,0,1,0,0,0,1,1.17,Puebla
16.5,16.5,0.0,407.55,20.150034,-100.510528,1942.0,0,0,1,1,0,1,0,0,0,0,5,24.7,Guanajuato
20.0,20.0,0.0,54.0,19.268064000000003,-98.213558,2284.0,0,0,1,0,1,0,0,1,0,0,2,2.7,Tlaxcala
8.5,8.5,0.0,13.09,18.958715,-98.752598,2400.0,0,0,1,0,1,0,1,0,0,0,1,1.54,México
38.0,38.0,0.0,17.14,25.450621,-100.849623,1680.0,0,0,1,0,1,0,1,0,0,0,1,0.45,Coahuila
28.0,28.0,0.0,478.8,24.294446,-103.451449,1963.0,0,1,0,1,0,0,0,0,1,0,6,17.1,Zacatecas
33.0,33.0,0.0,40.92,17.318173,-96.493683,1771.0,0,0,1,0,1,0,0,1,0,0,2,1.24,Oaxaca
80.0,80.0,0.0,35.2,21.385193,-98.989573,674.0,1,0,0,0,1,0,0,1,0,0,3,0.44,San Luis Potosí
5.0,5.0,0.0,310.0,20.003968,-100.516329,1941.0,0,1,0,1,0,0,0,0,1,0,6,62.0,Guanajuato
0.18,0.18,0.0,23.97,16.322437,-96.673129,1805.0,0,0,1,1,0,0,0,0,0,1,4,133.17,Oaxaca
24.2,24.2,0.0,14.6,17.120186,-97.514792,1916.0,0,0,1,0,1,0,1,0,0,0,1,0.6,Oaxaca
30.1,30.1,0.0,40.0,17.344245,-97.508873,2001.0,0,0,1,1,0,0,0,1,0,0,2,1.33,Oaxaca
15.0,15.0,0.0,16.5,18.733184,-99.366972,963.0,0,0,1,0,1,0,1,0,0,0,1,1.1,Morelos
11.0,11.0,0.0,231.0,19.244394,-98.192351,2322.0,0,0,1,1,0,1,0,0,0,0,5,21.0,Tlaxcala
4.0,4.0,0.0,348.8,21.667456,-100.573918,1780.0,0,1,0,1,0,0,0,0,1,0,6,87.2,San Luis Potosí
5.0,5.0,0.0,38.4,20.6225,-103.064167,1530.0,1,0,0,1,0,0,0,1,0,0,3,7.68,Jalisco
17.0,17.0,0.0,227.63,19.237168,-98.308669,2189.0,0,0,1,0,1,1,0,0,0,0,5,13.39,Tlaxcala
17.0,17.0,0.0,39.27,17.381099,-96.162478,1082.0,1,0,0,1,0,0,0,1,0,0,3,2.31,Oaxaca
20.0,20.0,0.0,46.0,19.337498,-102.363034,2080.0,1,0,0,1,0,0,0,1,0,0,3,2.3,Michoacán
